tree build time (micros),ds type,ds query type,ds query begin,ds query end,ds query time (micros),dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
578548,KDT,ds_attribute,1299074472,8,525,8b3289c9-a740-4091-a56d-e4d55af526b5,1299074472,1299074473,8,2525,12,attribute
578548,KDT,ds_attribute,887506284,8,1726,8b3289c9-a740-4091-a56d-e4d55af526b5,887506284,887506285,8,3664,6,attribute
578548,KDT,ds_attribute,865805416,7,1318,8b3289c9-a740-4091-a56d-e4d55af526b5,865805416,865805417,7,2945,7,attribute
578548,KDT,ds_attribute,814172316,7,5805,8b3289c9-a740-4091-a56d-e4d55af526b5,814172316,814172317,7,7338,10,attribute
578548,KDT,ds_attribute,823900291,7,6077,8b3289c9-a740-4091-a56d-e4d55af526b5,823900291,823900292,7,8101,5,attribute
578548,KDT,ds_attribute,1103766659,8,226,8b3289c9-a740-4091-a56d-e4d55af526b5,1103766659,1103766660,8,1847,4,attribute
578548,KDT,ds_attribute,1245944760,10,197,8b3289c9-a740-4091-a56d-e4d55af526b5,1245944760,1245944761,10,1696,5,attribute
578548,KDT,ds_attribute,1162882817,9,337,8b3289c9-a740-4091-a56d-e4d55af526b5,1162882817,1162882818,9,2343,7,attribute
578548,KDT,ds_attribute,1288598191,10,296,8b3289c9-a740-4091-a56d-e4d55af526b5,1288598191,1288598192,10,2020,6,attribute
578548,KDT,ds_attribute,931656326,8,6395,8b3289c9-a740-4091-a56d-e4d55af526b5,931656326,931656327,8,8103,9,attribute
578548,KDT,ds_attribute,920431739,10,2342,8b3289c9-a740-4091-a56d-e4d55af526b5,920431739,920431740,10,4386,6,attribute
578548,KDT,ds_attribute,833628267,11,817,8b3289c9-a740-4091-a56d-e4d55af526b5,833628267,833628268,11,2472,7,attribute
578548,KDT,ds_attribute,745328183,10,4102,8b3289c9-a740-4091-a56d-e4d55af526b5,745328183,745328184,10,6312,10,attribute
578548,KDT,ds_attribute,905465623,11,2357,8b3289c9-a740-4091-a56d-e4d55af526b5,905465623,905465624,11,4490,10,attribute
578548,KDT,ds_attribute,1342476208,11,232,8b3289c9-a740-4091-a56d-e4d55af526b5,1342476208,1342476209,11,1947,5,attribute
578548,KDT,ds_attribute,759545993,7,4318,8b3289c9-a740-4091-a56d-e4d55af526b5,759545993,759545994,7,6196,6,attribute
578548,KDT,ds_attribute,932404632,8,6906,8b3289c9-a740-4091-a56d-e4d55af526b5,932404632,932404633,8,9130,7,attribute
578548,KDT,ds_attribute,1094786989,8,203,8b3289c9-a740-4091-a56d-e4d55af526b5,1094786989,1094786990,8,1901,5,attribute
578548,KDT,ds_attribute,987030955,7,6289,8b3289c9-a740-4091-a56d-e4d55af526b5,987030955,987030956,7,8207,9,attribute
578548,KDT,ds_attribute,1248937983,9,365,8b3289c9-a740-4091-a56d-e4d55af526b5,1248937983,1248937984,9,2089,6,attribute
578548,KDT,ds_attribute,1136692114,10,292,8b3289c9-a740-4091-a56d-e4d55af526b5,1136692114,1136692115,10,2205,6,attribute
578548,KDT,ds_attribute,960840252,9,6537,8b3289c9-a740-4091-a56d-e4d55af526b5,960840252,960840253,9,8724,12,attribute
578548,KDT,ds_attribute,811927399,8,384,8b3289c9-a740-4091-a56d-e4d55af526b5,811927399,811927400,8,1767,5,attribute
578548,KDT,ds_attribute,787233307,9,6628,8b3289c9-a740-4091-a56d-e4d55af526b5,787233307,787233308,9,8366,7,attribute
578548,KDT,ds_attribute,805940952,6,442,8b3289c9-a740-4091-a56d-e4d55af526b5,805940952,805940953,6,2955,9,attribute
578548,KDT,ds_attribute,1394857614,10,418,8b3289c9-a740-4091-a56d-e4d55af526b5,1394857614,1394857615,10,2426,8,attribute
578548,KDT,ds_attribute,1352952489,9,213,8b3289c9-a740-4091-a56d-e4d55af526b5,1352952489,1352952490,9,1882,5,attribute
578548,KDT,ds_attribute,1199549801,10,203,8b3289c9-a740-4091-a56d-e4d55af526b5,1199549801,1199549802,10,2162,7,attribute
578548,KDT,ds_attribute,1276625298,8,406,8b3289c9-a740-4091-a56d-e4d55af526b5,1276625298,1276625299,8,2003,5,attribute
578548,KDT,ds_attribute,931656326,8,6313,8b3289c9-a740-4091-a56d-e4d55af526b5,931656326,931656327,8,8332,8,attribute
578548,KDT,ds_attribute,1233971868,8,683,8b3289c9-a740-4091-a56d-e4d55af526b5,1233971868,1233971869,8,2917,8,attribute
578548,KDT,ds_attribute,830635044,10,755,8b3289c9-a740-4091-a56d-e4d55af526b5,830635044,830635045,10,2778,7,attribute
578548,KDT,ds_attribute,1123222610,10,405,8b3289c9-a740-4091-a56d-e4d55af526b5,1123222610,1123222611,10,2136,5,attribute
578548,KDT,ds_attribute,1172610792,9,271,8b3289c9-a740-4091-a56d-e4d55af526b5,1172610792,1172610793,9,1976,7,attribute
578548,KDT,ds_attribute,1257917653,10,251,8b3289c9-a740-4091-a56d-e4d55af526b5,1257917653,1257917654,10,1784,5,attribute
578548,KDT,ds_attribute,881519838,11,1836,8b3289c9-a740-4091-a56d-e4d55af526b5,881519838,881519839,11,3606,7,attribute
578548,KDT,ds_attribute,1111249717,9,267,8b3289c9-a740-4091-a56d-e4d55af526b5,1111249717,1111249718,9,2330,7,attribute
578548,KDT,ds_attribute,1301319389,8,442,8b3289c9-a740-4091-a56d-e4d55af526b5,1301319389,1301319390,8,2362,5,attribute
578548,KDT,ds_attribute,1344721125,7,186,8b3289c9-a740-4091-a56d-e4d55af526b5,1344721125,1344721126,7,2032,5,attribute
578548,KDT,ds_attribute,1144923478,7,417,8b3289c9-a740-4091-a56d-e4d55af526b5,1144923478,1144923479,7,2230,5,attribute
578548,KDT,ds_attribute,954105500,11,3237,8b3289c9-a740-4091-a56d-e4d55af526b5,954105500,954105501,11,4932,7,attribute
578548,KDT,ds_attribute,983289426,10,6365,8b3289c9-a740-4091-a56d-e4d55af526b5,983289426,983289427,10,8374,7,attribute
578548,KDT,ds_attribute,729613761,8,3778,8b3289c9-a740-4091-a56d-e4d55af526b5,729613761,729613762,8,5645,8,attribute
578548,KDT,ds_attribute,1277373604,8,440,8b3289c9-a740-4091-a56d-e4d55af526b5,1277373604,1277373605,8,2177,6,attribute
578548,KDT,ds_attribute,1133698891,7,388,8b3289c9-a740-4091-a56d-e4d55af526b5,1133698891,1133698892,7,2926,5,attribute
578548,KDT,ds_attribute,1204787941,10,291,8b3289c9-a740-4091-a56d-e4d55af526b5,1204787941,1204787942,10,2460,7,attribute
578548,KDT,ds_attribute,1013221658,9,6352,8b3289c9-a740-4091-a56d-e4d55af526b5,1013221658,1013221659,9,8286,6,attribute
578548,KDT,ds_attribute,921180045,6,2386,8b3289c9-a740-4091-a56d-e4d55af526b5,921180045,921180046,6,4434,6,attribute
578548,KDT,ds_attribute,805940952,10,366,8b3289c9-a740-4091-a56d-e4d55af526b5,805940952,805940953,10,1906,6,attribute
578548,KDT,ds_attribute,983289426,9,6954,8b3289c9-a740-4091-a56d-e4d55af526b5,983289426,983289427,9,8849,4,attribute
578548,KDT,ds_attribute,955602111,6,6444,8b3289c9-a740-4091-a56d-e4d55af526b5,955602111,955602112,6,8292,6,attribute
578548,KDT,ds_attribute,1176352321,8,326,8b3289c9-a740-4091-a56d-e4d55af526b5,1176352321,1176352322,8,2099,6,attribute
578548,KDT,ds_attribute,1283360050,8,434,8b3289c9-a740-4091-a56d-e4d55af526b5,1283360050,1283360051,8,2643,6,attribute
578548,KDT,ds_attribute,1116487858,7,261,8b3289c9-a740-4091-a56d-e4d55af526b5,1116487858,1116487859,7,2095,5,attribute
578548,KDT,ds_attribute,1028936079,9,6688,8b3289c9-a740-4091-a56d-e4d55af526b5,1028936079,1028936080,9,8496,7,attribute
578548,KDT,ds_attribute,1267645628,10,495,8b3289c9-a740-4091-a56d-e4d55af526b5,1267645628,1267645629,10,2354,6,attribute
578548,KDT,ds_attribute,831383349,9,6346,8b3289c9-a740-4091-a56d-e4d55af526b5,831383349,831383350,9,8127,6,attribute
578548,KDT,ds_attribute,832879961,10,801,8b3289c9-a740-4091-a56d-e4d55af526b5,832879961,832879962,10,2433,7,attribute
578548,KDT,ds_attribute,1101521742,8,235,8b3289c9-a740-4091-a56d-e4d55af526b5,1101521742,1101521743,8,2078,7,attribute
578548,KDT,ds_attribute,1088052237,9,431,8b3289c9-a740-4091-a56d-e4d55af526b5,1088052237,1088052238,9,2305,7,attribute
578548,KDT,ds_attribute,1132950585,9,334,8b3289c9-a740-4091-a56d-e4d55af526b5,1132950585,1132950586,9,2221,6,attribute
578548,KDT,ds_attribute,1167372652,6,487,8b3289c9-a740-4091-a56d-e4d55af526b5,1167372652,1167372653,6,2918,9,attribute
578548,KDT,ds_attribute,1383633027,9,209,8b3289c9-a740-4091-a56d-e4d55af526b5,1383633027,1383633028,9,1666,4,attribute
578548,KDT,ds_attribute,1242951537,8,513,8b3289c9-a740-4091-a56d-e4d55af526b5,1242951537,1242951538,8,2422,6,attribute
578548,KDT,ds_attribute,809682481,8,494,8b3289c9-a740-4091-a56d-e4d55af526b5,809682481,809682482,8,2605,7,attribute
578548,KDT,ds_attribute,1236965091,8,332,8b3289c9-a740-4091-a56d-e4d55af526b5,1236965091,1236965092,8,2041,5,attribute
578548,KDT,ds_attribute,725872232,8,3648,8b3289c9-a740-4091-a56d-e4d55af526b5,725872232,725872233,8,5646,8,attribute
578548,KDT,ds_attribute,1109753105,10,346,8b3289c9-a740-4091-a56d-e4d55af526b5,1109753105,1109753106,10,2222,6,attribute
578548,KDT,ds_attribute,1003493682,10,6424,8b3289c9-a740-4091-a56d-e4d55af526b5,1003493682,1003493683,10,8286,8,attribute
578548,KDT,ds_attribute,1074582733,8,252,8b3289c9-a740-4091-a56d-e4d55af526b5,1074582733,1074582734,8,1887,5,attribute
578548,KDT,ds_attribute,1392612696,8,266,8b3289c9-a740-4091-a56d-e4d55af526b5,1392612696,1392612697,8,1886,7,attribute
578548,KDT,ds_attribute,1143426866,7,152,8b3289c9-a740-4091-a56d-e4d55af526b5,1143426866,1143426867,7,2018,6,attribute
578548,KDT,ds_attribute,1245196454,7,368,8b3289c9-a740-4091-a56d-e4d55af526b5,1245196454,1245196455,7,1889,5,attribute
578548,KDT,ds_attribute,863560499,7,1282,8b3289c9-a740-4091-a56d-e4d55af526b5,863560499,863560500,7,3006,6,attribute
578548,KDT,ds_attribute,1117984469,8,196,8b3289c9-a740-4091-a56d-e4d55af526b5,1117984469,1117984470,8,2044,6,attribute
578548,KDT,ds_attribute,1083562403,7,8030,8b3289c9-a740-4091-a56d-e4d55af526b5,1083562403,1083562404,7,9547,7,attribute
578548,KDT,ds_attribute,993017401,10,6447,8b3289c9-a740-4091-a56d-e4d55af526b5,993017401,993017402,10,8417,9,attribute
578548,KDT,ds_attribute,730362067,9,6515,8b3289c9-a740-4091-a56d-e4d55af526b5,730362067,730362068,9,8950,12,attribute
578548,KDT,ds_attribute,1164379428,9,278,8b3289c9-a740-4091-a56d-e4d55af526b5,1164379428,1164379429,9,1796,7,attribute
578548,KDT,ds_attribute,972064839,8,6362,8b3289c9-a740-4091-a56d-e4d55af526b5,972064839,972064840,8,8321,8,attribute
578548,KDT,ds_attribute,1019956410,10,7106,8b3289c9-a740-4091-a56d-e4d55af526b5,1019956410,1019956411,10,9062,6,attribute
578548,KDT,ds_attribute,911452069,7,2207,8b3289c9-a740-4091-a56d-e4d55af526b5,911452069,911452070,7,4079,8,attribute
578548,KDT,ds_attribute,1206284553,6,391,8b3289c9-a740-4091-a56d-e4d55af526b5,1206284553,1206284554,6,2150,6,attribute
578548,KDT,ds_attribute,1247441372,10,313,8b3289c9-a740-4091-a56d-e4d55af526b5,1247441372,1247441373,10,2172,7,attribute
578548,KDT,ds_attribute,930159714,6,2541,8b3289c9-a740-4091-a56d-e4d55af526b5,930159714,930159715,6,4407,7,attribute
578548,KDT,ds_attribute,1175604015,9,234,8b3289c9-a740-4091-a56d-e4d55af526b5,1175604015,1175604016,9,1870,6,attribute
578548,KDT,ds_attribute,996758930,11,3834,8b3289c9-a740-4091-a56d-e4d55af526b5,996758930,996758931,11,5806,8,attribute
578548,KDT,ds_attribute,885261367,7,1648,8b3289c9-a740-4091-a56d-e4d55af526b5,885261367,885261368,7,3524,6,attribute
578548,KDT,ds_attribute,1201046412,11,254,8b3289c9-a740-4091-a56d-e4d55af526b5,1201046412,1201046413,11,1790,4,attribute
578548,KDT,ds_attribute,1184583685,6,371,8b3289c9-a740-4091-a56d-e4d55af526b5,1184583685,1184583686,6,2738,9,attribute
578548,KDT,ds_attribute,1322271951,11,197,8b3289c9-a740-4091-a56d-e4d55af526b5,1322271951,1322271952,11,1748,6,attribute
578548,KDT,ds_attribute,980296203,7,6429,8b3289c9-a740-4091-a56d-e4d55af526b5,980296203,980296204,7,8123,9,attribute
578548,KDT,ds_attribute,1299822778,9,774,8b3289c9-a740-4091-a56d-e4d55af526b5,1299822778,1299822779,9,2677,6,attribute
578548,KDT,ds_attribute,738593431,8,3897,8b3289c9-a740-4091-a56d-e4d55af526b5,738593431,738593432,8,5945,14,attribute
578548,KDT,ds_attribute,1387374556,10,332,8b3289c9-a740-4091-a56d-e4d55af526b5,1387374556,1387374557,10,1890,4,attribute
578548,KDT,ds_attribute,1347714348,9,219,8b3289c9-a740-4091-a56d-e4d55af526b5,1347714348,1347714349,9,1989,4,attribute
578548,KDT,ds_attribute,749069712,6,4232,8b3289c9-a740-4091-a56d-e4d55af526b5,749069712,749069713,6,5950,6,attribute
578548,KDT,ds_attribute,976554674,11,3352,8b3289c9-a740-4091-a56d-e4d55af526b5,976554674,976554675,11,4964,5,attribute
578548,KDT,ds_attribute,1146420089,8,159,8b3289c9-a740-4091-a56d-e4d55af526b5,1146420089,1146420090,8,9905,918,attribute
0,KDT,ds_neighbor,7479,0,7097,8b3289c9-a740-4091-a56d-e4d55af526b5,1146420089,1146420090,7479,0,360,neighbor
578548,KDT,ds_window,-1305029698,2753780939,8557,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,11,154529,window
578548,KDT,ds_attribute,1088052237,8,366,8b3289c9-a740-4091-a56d-e4d55af526b5,1088052237,1088052238,8,2265,5,attribute
578548,KDT,ds_window,-1305029698,2753780939,8785,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,8,177158,window
578548,KDT,ds_attribute,1067847981,8,516,8b3289c9-a740-4091-a56d-e4d55af526b5,1067847981,1067847982,8,2419,7,attribute
578548,KDT,ds_attribute,779750249,10,4676,8b3289c9-a740-4091-a56d-e4d55af526b5,779750249,779750250,10,6240,7,attribute
578548,KDT,ds_attribute,736348513,10,4339,8b3289c9-a740-4091-a56d-e4d55af526b5,736348513,736348514,10,6803,12,attribute
578548,KDT,ds_attribute,948867359,6,6706,8b3289c9-a740-4091-a56d-e4d55af526b5,948867359,948867360,6,8613,9,attribute
578548,KDT,ds_attribute,925669880,7,6974,8b3289c9-a740-4091-a56d-e4d55af526b5,925669880,925669881,7,8626,6,attribute
578548,KDT,ds_attribute,1141181949,7,242,8b3289c9-a740-4091-a56d-e4d55af526b5,1141181949,1141181950,7,2344,7,attribute
578548,KDT,ds_attribute,839614713,9,6367,8b3289c9-a740-4091-a56d-e4d55af526b5,839614713,839614714,9,8154,6,attribute
578548,KDT,ds_attribute,1356694018,10,294,8b3289c9-a740-4091-a56d-e4d55af526b5,1356694018,1356694019,10,2220,7,attribute
578548,KDT,ds_attribute,815668928,10,489,8b3289c9-a740-4091-a56d-e4d55af526b5,815668928,815668929,10,2457,5,attribute
578548,KDT,ds_attribute,729613761,9,6562,8b3289c9-a740-4091-a56d-e4d55af526b5,729613761,729613762,9,8628,6,attribute
578548,KDT,ds_attribute,1050636948,7,7622,8b3289c9-a740-4091-a56d-e4d55af526b5,1050636948,1050636949,7,9668,8,attribute
578548,KDT,ds_attribute,1037167443,9,6792,8b3289c9-a740-4091-a56d-e4d55af526b5,1037167443,1037167444,9,8747,9,attribute
578548,KDT,ds_attribute,1257917653,6,602,8b3289c9-a740-4091-a56d-e4d55af526b5,1257917653,1257917654,6,2189,7,attribute
578548,KDT,ds_attribute,1177100627,7,246,8b3289c9-a740-4091-a56d-e4d55af526b5,1177100627,1177100628,7,2345,5,attribute
578548,KDT,ds_attribute,860567275,10,1761,8b3289c9-a740-4091-a56d-e4d55af526b5,860567275,860567276,10,3769,28,attribute
578548,KDT,ds_attribute,916690210,8,2341,8b3289c9-a740-4091-a56d-e4d55af526b5,916690210,916690211,8,4431,7,attribute
578548,KDT,ds_attribute,842607936,8,1185,8b3289c9-a740-4091-a56d-e4d55af526b5,842607936,842607937,8,3231,8,attribute
578548,KDT,ds_attribute,1004990294,9,7185,8b3289c9-a740-4091-a56d-e4d55af526b5,1004990294,1004990295,9,9109,6,attribute
578548,KDT,ds_attribute,808185870,8,627,8b3289c9-a740-4091-a56d-e4d55af526b5,808185870,808185871,8,2816,6,attribute
578548,KDT,ds_attribute,1174855710,6,279,8b3289c9-a740-4091-a56d-e4d55af526b5,1174855710,1174855711,6,2016,5,attribute
578548,KDT,ds_attribute,1275876992,7,405,8b3289c9-a740-4091-a56d-e4d55af526b5,1275876992,1275876993,7,2078,5,attribute
578548,KDT,ds_attribute,844104548,8,976,8b3289c9-a740-4091-a56d-e4d55af526b5,844104548,844104549,8,2592,6,attribute
578548,KDT,ds_attribute,1379143192,6,483,8b3289c9-a740-4091-a56d-e4d55af526b5,1379143192,1379143193,6,2294,7,attribute
578548,KDT,ds_attribute,894241036,11,1841,8b3289c9-a740-4091-a56d-e4d55af526b5,894241036,894241037,11,3681,6,attribute
578548,KDT,ds_attribute,985534343,7,6348,8b3289c9-a740-4091-a56d-e4d55af526b5,985534343,985534344,7,8036,6,attribute
578548,KDT,ds_attribute,791723142,10,156,8b3289c9-a740-4091-a56d-e4d55af526b5,791723142,791723143,10,1921,6,attribute
578548,KDT,ds_attribute,1073834427,9,273,8b3289c9-a740-4091-a56d-e4d55af526b5,1073834427,1073834428,9,2190,6,attribute
578548,KDT,ds_attribute,1366421993,10,283,8b3289c9-a740-4091-a56d-e4d55af526b5,1366421993,1366421994,10,1997,5,attribute
578548,KDT,ds_attribute,800702812,7,6070,8b3289c9-a740-4091-a56d-e4d55af526b5,800702812,800702813,7,8161,9,attribute
578548,KDT,ds_attribute,1182338768,10,271,8b3289c9-a740-4091-a56d-e4d55af526b5,1182338768,1182338769,10,1854,7,attribute
578548,KDT,ds_attribute,793968060,8,198,8b3289c9-a740-4091-a56d-e4d55af526b5,793968060,793968061,8,1955,5,attribute
578548,KDT,ds_attribute,1289346496,8,309,8b3289c9-a740-4091-a56d-e4d55af526b5,1289346496,1289346497,8,2249,6,attribute
578548,KDT,ds_attribute,1177848933,8,392,8b3289c9-a740-4091-a56d-e4d55af526b5,1177848933,1177848934,8,2206,6,attribute
578548,KDT,ds_attribute,1113494634,11,237,8b3289c9-a740-4091-a56d-e4d55af526b5,1113494634,1113494635,11,1764,4,attribute
578548,KDT,ds_attribute,1318530422,6,106,8b3289c9-a740-4091-a56d-e4d55af526b5,1318530422,1318530423,6,10608,1184,attribute
0,KDT,ds_neighbor,6537,3,7687,8b3289c9-a740-4091-a56d-e4d55af526b5,1318530422,1318530423,6537,0,274,neighbor
578548,KDT,ds_window,-1305029698,2753780939,7717,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,6,146124,window
578548,KDT,ds_attribute,1072337816,9,283,8b3289c9-a740-4091-a56d-e4d55af526b5,1072337816,1072337817,9,2121,9,attribute
578548,KDT,ds_window,-1305029698,2753780939,7143,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,9,145664,window
578548,KDT,ds_attribute,831383349,8,1094,8b3289c9-a740-4091-a56d-e4d55af526b5,831383349,831383350,8,3244,9,attribute
578548,KDT,ds_attribute,1268393934,10,358,8b3289c9-a740-4091-a56d-e4d55af526b5,1268393934,1268393935,10,2088,5,attribute
578548,KDT,ds_attribute,1135195502,9,909,8b3289c9-a740-4091-a56d-e4d55af526b5,1135195502,1135195503,9,2756,6,attribute
578548,KDT,ds_attribute,778253638,6,4769,8b3289c9-a740-4091-a56d-e4d55af526b5,778253638,778253639,6,6654,6,attribute
578548,KDT,ds_attribute,1225740504,9,291,8b3289c9-a740-4091-a56d-e4d55af526b5,1225740504,1225740505,9,2175,5,attribute
578548,KDT,ds_attribute,1217509140,7,270,8b3289c9-a740-4091-a56d-e4d55af526b5,1217509140,1217509141,7,2171,6,attribute
578548,KDT,ds_attribute,966078393,8,6327,8b3289c9-a740-4091-a56d-e4d55af526b5,966078393,966078394,8,8012,6,attribute
578548,KDT,ds_attribute,1277373604,7,321,8b3289c9-a740-4091-a56d-e4d55af526b5,1277373604,1277373605,7,2236,6,attribute
578548,KDT,ds_attribute,1208529470,6,281,8b3289c9-a740-4091-a56d-e4d55af526b5,1208529470,1208529471,6,1952,4,attribute
578548,KDT,ds_attribute,1192066743,11,262,8b3289c9-a740-4091-a56d-e4d55af526b5,1192066743,1192066744,11,1890,5,attribute
578548,KDT,ds_attribute,734851902,11,142,8b3289c9-a740-4091-a56d-e4d55af526b5,734851902,734851903,11,2207,8,attribute
578548,KDT,ds_attribute,1160637900,7,281,8b3289c9-a740-4091-a56d-e4d55af526b5,1160637900,1160637901,7,2151,7,attribute
578548,KDT,ds_attribute,1279618521,6,200,8b3289c9-a740-4091-a56d-e4d55af526b5,1279618521,1279618522,6,2012,6,attribute
578548,KDT,ds_attribute,927166491,9,6582,8b3289c9-a740-4091-a56d-e4d55af526b5,927166491,927166492,9,8679,7,attribute
578548,KDT,ds_attribute,770770580,7,4562,8b3289c9-a740-4091-a56d-e4d55af526b5,770770580,770770581,7,6367,7,attribute
578548,KDT,ds_attribute,1072337816,8,283,8b3289c9-a740-4091-a56d-e4d55af526b5,1072337816,1072337817,8,2061,5,attribute
578548,KDT,ds_attribute,752062935,9,8589,8b3289c9-a740-4091-a56d-e4d55af526b5,752062935,752062936,9,10543,7,attribute
578548,KDT,ds_attribute,1182338768,9,325,8b3289c9-a740-4091-a56d-e4d55af526b5,1182338768,1182338769,9,2360,12,attribute
578548,KDT,ds_attribute,1305060918,11,455,8b3289c9-a740-4091-a56d-e4d55af526b5,1305060918,1305060919,11,1996,4,attribute
578548,KDT,ds_attribute,1323020257,9,278,8b3289c9-a740-4091-a56d-e4d55af526b5,1323020257,1323020258,9,1974,4,attribute
578548,KDT,ds_attribute,1210774388,10,669,8b3289c9-a740-4091-a56d-e4d55af526b5,1210774388,1210774389,10,2459,6,attribute
578548,KDT,ds_attribute,735600207,11,144,8b3289c9-a740-4091-a56d-e4d55af526b5,735600207,735600208,11,2186,5,attribute
578548,KDT,ds_attribute,920431739,8,2299,8b3289c9-a740-4091-a56d-e4d55af526b5,920431739,920431740,8,3955,5,attribute
578548,KDT,ds_attribute,1016214881,8,6796,8b3289c9-a740-4091-a56d-e4d55af526b5,1016214881,1016214882,8,8596,8,attribute
578548,KDT,ds_attribute,1255672736,11,144,8b3289c9-a740-4091-a56d-e4d55af526b5,1255672736,1255672737,11,9618,1000,attribute
0,KDT,ds_neighbor,12628,0,6713,8b3289c9-a740-4091-a56d-e4d55af526b5,1255672736,1255672737,12628,0,193,neighbor
578548,KDT,ds_window,-1305029698,2753780939,8599,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,8,142882,window
578548,KDT,ds_attribute,1159141288,8,357,8b3289c9-a740-4091-a56d-e4d55af526b5,1159141288,1159141289,8,2183,5,attribute
578548,KDT,ds_window,-1305029698,2753780939,6859,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,7,140135,window
578548,KDT,ds_attribute,871043556,8,1531,8b3289c9-a740-4091-a56d-e4d55af526b5,871043556,871043557,8,4116,8,attribute
578548,KDT,ds_attribute,942880913,7,6436,8b3289c9-a740-4091-a56d-e4d55af526b5,942880913,942880914,7,8218,8,attribute
578548,KDT,ds_attribute,1310299059,9,288,8b3289c9-a740-4091-a56d-e4d55af526b5,1310299059,1310299060,9,2016,7,attribute
578548,KDT,ds_attribute,1229482033,9,544,8b3289c9-a740-4091-a56d-e4d55af526b5,1229482033,1229482034,9,2721,6,attribute
578548,KDT,ds_attribute,1184583685,7,394,8b3289c9-a740-4091-a56d-e4d55af526b5,1184583685,1184583686,7,1965,6,attribute
578548,KDT,ds_attribute,1394109308,11,247,8b3289c9-a740-4091-a56d-e4d55af526b5,1394109308,1394109309,11,2039,7,attribute
578548,KDT,ds_attribute,756552770,10,4303,8b3289c9-a740-4091-a56d-e4d55af526b5,756552770,756552771,10,6340,10,attribute
578548,KDT,ds_attribute,823151986,7,6115,8b3289c9-a740-4091-a56d-e4d55af526b5,823151986,823151987,7,7821,7,attribute
578548,KDT,ds_attribute,1305809224,10,307,8b3289c9-a740-4091-a56d-e4d55af526b5,1305809224,1305809225,10,2223,6,attribute
578548,KDT,ds_attribute,1046147113,7,6796,8b3289c9-a740-4091-a56d-e4d55af526b5,1046147113,1046147114,7,8976,9,attribute
578548,KDT,ds_attribute,799954506,11,75,8b3289c9-a740-4091-a56d-e4d55af526b5,799954506,799954507,11,8784,957,attribute
0,KDT,ds_neighbor,12251,1,6344,8b3289c9-a740-4091-a56d-e4d55af526b5,799954506,799954507,12251,0,236,neighbor
578548,KDT,ds_window,-1305029698,2753780939,6850,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,7,150472,window
578548,KDT,ds_attribute,853084217,8,1277,8b3289c9-a740-4091-a56d-e4d55af526b5,853084217,853084218,8,2947,6,attribute
578548,KDT,ds_window,-1305029698,2753780939,8266,8b3289c9-a740-4091-a56d-e4d55af526b5,-1305029698,2753780939,5424,9,144468,window
578548,KDT,ds_attribute,1294584637,7,525,8b3289c9-a740-4091-a56d-e4d55af526b5,1294584637,1294584638,7,2448,7,attribute
578548,KDT,ds_attribute,1010228435,10,6689,8b3289c9-a740-4091-a56d-e4d55af526b5,1010228435,1010228436,10,8648,12,attribute
578548,KDT,ds_attribute,814172316,11,431,8b3289c9-a740-4091-a56d-e4d55af526b5,814172316,814172317,11,2084,6,attribute
578548,KDT,ds_attribute,842607936,6,950,8b3289c9-a740-4091-a56d-e4d55af526b5,842607936,842607937,6,2836,6,attribute
578548,KDT,ds_attribute,1356694018,7,425,8b3289c9-a740-4091-a56d-e4d55af526b5,1356694018,1356694019,7,2007,6,attribute
578548,KDT,ds_attribute,827641820,9,6671,8b3289c9-a740-4091-a56d-e4d55af526b5,827641820,827641821,9,8754,6,attribute
578548,KDT,ds_attribute,1389619473,10,422,8b3289c9-a740-4091-a56d-e4d55af526b5,1389619473,1389619474,10,2166,5,attribute
578548,KDT,ds_attribute,895737648,6,2009,8b3289c9-a740-4091-a56d-e4d55af526b5,895737648,895737649,6,4314,13,attribute
578548,KDT,ds_attribute,880023226,10,1821,8b3289c9-a740-4091-a56d-e4d55af526b5,880023226,880023227,10,3749,5,attribute
578548,KDT,ds_attribute,1025194550,9,7182,8b3289c9-a740-4091-a56d-e4d55af526b5,1025194550,1025194551,9,8955,7,attribute
578548,KDT,ds_attribute,843356242,10,939,8b3289c9-a740-4091-a56d-e4d55af526b5,843356242,843356243,10,2525,5,attribute
578548,KDT,ds_attribute,1303564307,9,640,8b3289c9-a740-4091-a56d-e4d55af526b5,1303564307,1303564308,9,2674,6,attribute
578548,KDT,ds_attribute,1130705668,11,462,8b3289c9-a740-4091-a56d-e4d55af526b5,1130705668,1130705669,11,2298,6,attribute
578548,KDT,ds_attribute,838866407,8,892,8b3289c9-a740-4091-a56d-e4d55af526b5,838866407,838866408,8,2682,6,attribute
578548,KDT,ds_attribute,897982565,8,2149,8b3289c9-a740-4091-a56d-e4d55af526b5,897982565,897982566,8,4066,6,attribute
